Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,rasio_sem1,rasio_sem2,band_sem1,band_sem2,spp,prodi,status_spp,kelas,gender,beasiswa,debitur,pernikahan,kelompok_usia,sel_progresi,arah_progresi,kelompok_tersembunyi,tahap_funnel,is_dropout,risiko_sem1,risiko_sem2,tingkat_risiko,pendapatan_berisiko
1,1,3,9773,1,1,123.0,1,1,1,4,7,125.1,1,0,1,1,1,1,18,0,0,6,6,6,14.333333333333334,0,0,6,6,6,15.333333333333334,0,11.1,0.6,2.02,Graduate,1.0,1.0,>80%,>80%,Lunas,Journalism & Comm,Lunas,Pagi,Laki-laki,Ya,Ya,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.1391,0.0543,Rendah,0.0
1,17,1,9254,1,1,133.0,1,19,1,9,9,137.2,0,0,0,1,1,1,20,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0%,0%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,<=20 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9848,0.998,Tinggi,0.0
1,39,1,9991,0,1,133.1,1,19,37,9,7,111.4,0,0,0,1,1,0,27,0,0,5,7,1,11.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0.2,0.0,1-50%,0%,Lunas,Management (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Belum Menikah,26-30 th,Sem1 1-50% -> Sem2 0%,Memburuk,Tidak,1. Gugur di Semester 1,1,0.9982,0.9989,Tinggi,0.0
1,1,1,9085,1,1,133.1,1,3,1,4,9,105.0,1,0,0,1,1,0,21,0,0,6,15,3,11.25,0,0,6,9,0,0.0,0,12.4,0.5,1.79,Enrolled,0.5,0.0,1-50%,0%,Lunas,Veterinary Nursing,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 1-50% -> Sem2 0%,Memburuk,Ya,2. Gugur di Semester 2,0,0.9799,0.9982,Tinggi,29946000.0
1,18,2,9147,1,1,140.0,1,37,37,5,9,124.3,1,0,0,1,1,0,20,0,0,5,7,4,10.75,0,0,5,12,3,10.571428571428571,0,10.8,1.4,1.74,Dropout,0.8,0.6,50-80%,50-80%,Lunas,Management,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 50-80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,1,0.841,0.9483,Tinggi,0.0
1,39,1,9147,1,19,100.0,1,38,19,7,9,132.0,0,0,1,0,1,0,28,0,0,5,7,1,11.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,0.2,0.0,1-50%,0%,Menunggak,Management,Menunggak,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,26-30 th,Sem1 1-50% -> Sem2 0%,Memburuk,Tidak,1. Gugur di Semester 1,1,0.9994,0.9995,Tinggi,0.0
1,39,2,9556,1,1,130.0,1,37,19,9,8,110.0,0,0,0,1,1,1,24,0,0,7,13,6,10.857142857142858,0,0,7,7,7,11.857142857142858,0,12.7,3.7,-1.7,Enrolled,0.8571,1.0,>80%,>80%,Lunas,Oral Hygiene,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.1649,0.0169,Rendah,507000.0
1,1,5,9147,1,1,134.0,1,3,2,2,2,134.7,0,0,0,1,1,0,22,0,1,5,10,4,11.75,0,0,5,10,3,11.0,0,7.6,2.6,0.32,Enrolled,0.8,0.6,50-80%,50-80%,Lunas,Management,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 50-80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.5122,0.7494,Tinggi,22482000.0
1,1,1,9085,1,1,134.0,1,37,19,9,9,136.8,1,0,0,1,1,0,20,0,0,5,8,5,12.8,0,0,5,9,4,13.666666666666666,1,10.8,1.4,1.74,Graduate,1.0,0.8,>80%,50-80%,Lunas,Veterinary Nursing,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.0475,0.0323,Rendah,0.0
1,44,1,9085,1,39,160.0,1,1,1,4,4,160.0,0,0,0,1,1,0,21,0,1,5,15,3,12.333333333333334,2,0,5,7,5,11.4,0,9.4,-0.8,-3.12,Graduate,0.6,1.0,50-80%,>80%,Lunas,Veterinary Nursing,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 50-80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.2356,0.075,Rendah,0.0
1,44,1,9003,1,39,130.0,1,1,3,9,2,130.0,1,0,1,0,1,0,23,0,0,6,12,2,11.333333333333334,0,0,6,8,2,13.0,0,13.9,-0.3,0.79,Dropout,0.3333,0.3333,1-50%,1-50%,Menunggak,Agronomy,Menunggak,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,21-25 th,Sem1 1-50% -> Sem2 1-50%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9982,0.9994,Tinggi,0.0
1,1,1,9238,1,1,141.0,1,19,1,7,3,128.8,1,0,0,1,1,0,18,0,0,6,10,5,11.6,0,0,6,6,6,11.166666666666666,0,10.8,1.4,1.74,Graduate,0.8333,1.0,>80%,>80%,Lunas,Social Service,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.1876,0.0128,Rendah,0.0
1,1,1,171,1,1,147.0,1,1,12,4,4,148.4,1,0,0,1,1,1,20,0,8,14,15,12,10.923076923076923,0,7,13,14,11,12.181818181818182,0,11.1,0.6,2.02,Graduate,0.8571,0.8462,>80%,>80%,Lunas,Animation & Multimedia,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0592,0.0535,Rendah,0.0
1,1,1,171,1,1,137.0,1,1,38,4,5,130.4,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Graduate,0.0,0.0,0%,0%,Lunas,Animation & Multimedia,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,0,0.2896,0.2105,Sedang,0.0
2,39,1,9500,1,3,130.0,1,1,1,4,6,126.0,0,0,0,1,1,0,32,0,0,7,7,7,13.62857142857143,0,0,8,8,8,13.9125,0,13.9,-0.3,0.79,Graduate,1.0,1.0,>80%,>80%,Lunas,Nursing,Lunas,Pagi,Laki-laki,Tidak,Tidak,Menikah,31-40 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.1212,0.0173,Rendah,0.0
1,1,6,9254,1,1,119.0,1,19,19,9,9,118.7,1,0,0,1,1,0,20,0,0,6,16,3,10.333333333333334,0,0,6,16,1,11.0,0,10.8,1.4,1.74,Dropout,0.5,0.1667,1-50%,1-50%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 1-50% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,1,0.967,0.9986,Tinggi,0.0
1,39,1,9003,1,1,130.0,1,38,37,7,7,120.0,0,0,0,1,1,0,32,0,12,18,25,18,13.736842105263158,0,10,13,15,12,13.75,1,15.5,2.8,-4.06,Graduate,1.0,0.9231,>80%,>80%,Lunas,Agronomy,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,31-40 th,Sem1 >80% -> Sem2 >80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.0302,0.0521,Rendah,0.0
1,39,1,9003,1,1,130.0,1,38,19,9,6,120.0,1,0,0,1,1,0,28,0,7,13,19,8,11.625,0,5,10,17,6,11.0,0,15.5,2.8,-4.06,Enrolled,0.6154,0.6,50-80%,50-80%,Lunas,Agronomy,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,26-30 th,Sem1 50-80% -> Sem2 50-80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.5304,0.9263,Tinggi,27789000.0
1,44,1,9070,1,39,120.0,1,1,38,5,5,116.3,1,1,0,1,1,1,21,0,2,7,7,4,11.5,0,5,9,10,7,12.142857142857142,0,12.4,0.5,1.79,Graduate,0.5714,0.7778,50-80%,50-80%,Lunas,Communication Design,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,21-25 th,Sem1 50-80% -> Sem2 50-80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.2567,0.1155,Rendah,0.0
1,1,1,9773,1,1,130.0,1,38,37,9,6,133.9,0,0,0,1,1,1,19,0,0,6,8,5,14.0,0,0,6,8,6,13.0,0,10.8,1.4,1.74,Graduate,0.8333,1.0,>80%,>80%,Lunas,Journalism & Comm,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.0541,0.0115,Rendah,0.0
1,39,1,9991,0,39,150.0,1,19,19,9,9,150.3,0,0,0,1,1,0,24,0,0,5,7,3,11.333333333333334,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,0.6,0.0,50-80%,0%,Lunas,Management (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 50-80% -> Sem2 0%,Memburuk,Ya,2. Gugur di Semester 2,1,0.9402,0.9979,Tinggi,0.0
1,17,1,9147,1,1,120.0,1,38,38,9,8,118.3,0,0,0,1,1,0,18,0,0,5,13,1,10.0,0,0,5,5,1,10.0,0,12.7,3.7,-1.7,Dropout,0.2,0.2,1-50%,1-50%,Lunas,Management,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 1-50% -> Sem2 1-50%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9947,0.9962,Tinggi,0.0
1,44,1,9003,1,39,130.0,1,1,37,6,6,130.0,1,0,0,1,1,0,20,0,0,6,14,5,11.714285714285714,0,0,6,15,5,12.0,0,16.2,0.3,-0.92,Graduate,0.8333,0.8333,>80%,>80%,Lunas,Agronomy,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0362,0.0052,Rendah,0.0
1,43,1,171,1,39,140.0,1,38,37,9,7,140.0,0,0,0,0,1,0,25,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,0%,0%,Menunggak,Animation & Multimedia,Menunggak,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9104,0.9474,Tinggi,0.0
1,17,6,9147,1,1,130.0,1,37,37,9,9,110.4,1,0,0,1,1,0,25,0,13,15,15,13,10.76923076923077,0,11,14,15,12,11.833333333333334,0,7.6,2.6,0.32,Dropout,0.8667,0.8571,>80%,>80%,Lunas,Management,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,1,0.7578,0.8547,Tinggi,0.0
1,17,4,9773,1,1,147.0,1,1,1,4,5,139.7,1,0,0,1,1,0,18,0,0,6,10,5,11.6,0,0,6,6,6,12.0,0,9.4,-0.8,-3.12,Dropout,0.8333,1.0,>80%,>80%,Lunas,Journalism & Comm,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,1,0.8009,0.863,Tinggi,0.0
1,1,1,9147,1,1,148.0,1,19,1,7,5,138.3,1,0,0,1,1,0,19,0,0,5,6,4,13.75,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,0.8,0.0,50-80%,0%,Lunas,Management,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 50-80% -> Sem2 0%,Memburuk,Ya,2. Gugur di Semester 2,1,0.3241,0.9923,Tinggi,0.0
1,1,5,9147,1,1,133.0,1,19,3,9,9,123.2,1,0,0,1,1,0,18,0,0,5,14,4,11.0,0,0,5,9,5,10.5,0,13.9,-0.3,0.79,Dropout,0.8,1.0,50-80%,>80%,Lunas,Management,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 50-80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,1,0.7687,0.8776,Tinggi,0.0
1,42,1,9147,1,1,135.0,1,19,1,4,4,120.0,0,0,0,0,1,0,25,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,0%,0%,Menunggak,Management,Menunggak,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9996,0.9989,Tinggi,0.0
1,39,1,171,1,1,116.0,1,34,34,0,0,127.0,1,0,0,1,1,0,38,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,0.0,0.0,0%,0%,Lunas,Animation & Multimedia,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,31-40 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9855,0.9671,Tinggi,0.0
1,44,1,171,1,39,110.0,1,1,1,1,7,114.2,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Dropout,0.0,0.0,0%,0%,Lunas,Animation & Multimedia,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.8596,0.922,Tinggi,0.0
1,1,4,9773,1,1,133.0,1,1,19,9,9,119.7,1,0,0,1,1,0,19,0,0,6,7,6,12.333333333333334,0,0,6,10,5,13.2,0,16.2,0.3,-0.92,Graduate,1.0,0.8333,>80%,>80%,Lunas,Journalism & Comm,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.0571,0.0202,Rendah,0.0
1,44,1,9085,1,39,150.0,1,38,37,9,4,150.0,1,0,0,1,1,1,22,0,0,6,9,6,13.428571428571429,0,1,6,12,6,13.625,0,12.4,0.5,1.79,Graduate,1.0,1.0,>80%,>80%,Lunas,Veterinary Nursing,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0444,0.0106,Rendah,0.0
1,1,6,9119,1,1,135.0,1,2,1,3,5,123.5,1,0,0,1,1,0,18,0,0,5,10,0,0.0,0,0,5,10,1,10.0,3,7.6,2.6,0.32,Enrolled,0.0,0.2,0%,1-50%,Lunas,Informatics Engineering,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 0% -> Sem2 1-50%,Membaik,Tidak,1. Gugur di Semester 1,0,0.9907,0.9983,Tinggi,29949000.0
1,7,1,9991,0,3,130.0,1,19,19,3,9,130.0,0,0,0,0,1,0,32,0,0,5,12,4,14.75,0,0,5,9,2,15.0,0,16.2,0.3,-0.92,Dropout,0.8,0.4,50-80%,1-50%,Menunggak,Management (malam),Menunggak,Malam,Laki-laki,Tidak,Tidak,Belum Menikah,31-40 th,Sem1 50-80% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,1,0.9926,0.997,Tinggi,0.0
1,43,1,9853,1,1,130.0,1,2,39,2,5,124.6,0,0,0,1,1,0,37,0,19,21,21,21,12.476190476190476,0,13,19,19,19,12.210526315789474,0,12.4,0.5,1.79,Graduate,1.0,1.0,>80%,>80%,Lunas,Basic Education,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,31-40 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0802,0.013,Rendah,0.0
1,17,1,9119,1,1,132.0,1,37,37,9,6,119.4,1,0,0,1,1,0,21,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0.0,0.0,0%,0%,Lunas,Informatics Engineering,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9928,0.9977,Tinggi,0.0
1,1,1,9254,1,1,125.0,1,1,3,4,1,121.9,1,0,0,1,1,0,18,0,0,6,15,3,11.666666666666666,0,0,6,14,2,12.5,0,10.8,1.4,1.74,Dropout,0.5,0.3333,1-50%,1-50%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 1-50% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,1,0.9907,0.9975,Tinggi,0.0
1,1,3,9070,1,1,118.0,1,43,3,123,123,110.0,1,0,1,1,1,0,19,0,0,6,6,6,12.0,0,0,6,7,6,13.571428571428571,0,8.9,1.4,3.51,Graduate,1.0,1.0,>80%,>80%,Lunas,Communication Design,Lunas,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0647,0.012,Rendah,0.0
1,17,1,9670,1,1,118.0,1,1,19,4,8,118.7,0,0,0,1,1,1,19,0,0,6,7,6,12.0,0,0,6,6,6,14.0,0,12.4,0.5,1.79,Graduate,1.0,1.0,>80%,>80%,Lunas,Advertising & Marketing,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0487,0.0021,Rendah,0.0
1,1,1,171,1,1,161.0,41,1,1,9,7,163.1,1,0,0,0,0,0,19,1,6,12,12,12,15.25,0,4,11,12,11,15.0,0,8.9,1.4,3.51,Graduate,1.0,1.0,>80%,>80%,Menunggak,Animation & Multimedia,Menunggak,Pagi,Perempuan,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0468,0.0442,Rendah,0.0
1,17,1,9773,1,1,136.0,1,19,38,9,9,121.7,1,0,0,1,1,1,19,0,0,6,9,5,12.4,0,0,6,6,6,13.166666666666666,0,12.7,3.7,-1.7,Graduate,0.8333,1.0,>80%,>80%,Lunas,Journalism & Comm,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.1894,0.0366,Rendah,0.0
1,15,1,9147,1,1,135.0,26,1,1,9,7,135.0,0,0,1,1,1,0,21,1,0,5,9,3,12.333333333333334,0,0,5,8,4,11.25,0,8.9,1.4,3.51,Enrolled,0.6,0.8,50-80%,50-80%,Lunas,Management,Lunas,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,21-25 th,Sem1 50-80% -> Sem2 50-80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.9064,0.6164,Tinggi,18492000.0
4,39,1,9991,0,1,147.0,1,19,19,7,8,147.9,0,0,0,1,0,0,28,0,0,5,8,4,11.5,0,0,5,7,4,12.0,0,10.8,1.4,1.74,Enrolled,0.8,0.8,50-80%,50-80%,Lunas,Management (malam),Lunas,Malam,Perempuan,Tidak,Tidak,Bercerai,26-30 th,Sem1 50-80% -> Sem2 50-80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.4703,0.4046,Sedang,12138000.0
1,1,1,9773,1,1,124.0,17,1,1,3,5,118.1,1,0,1,0,0,0,19,1,0,6,8,5,12.2,0,0,6,6,4,11.75,0,16.2,0.3,-0.92,Dropout,0.8333,0.6667,>80%,50-80%,Menunggak,Journalism & Comm,Menunggak,Pagi,Perempuan,Tidak,Ya,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,1,0.9863,0.9933,Tinggi,0.0
1,39,1,9991,0,19,133.1,1,37,37,9,6,105.3,0,0,1,1,0,0,28,0,0,5,14,2,10.5,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,0.4,0.0,1-50%,0%,Lunas,Management (malam),Lunas,Malam,Perempuan,Tidak,Ya,Belum Menikah,26-30 th,Sem1 1-50% -> Sem2 0%,Memburuk,Tidak,1. Gugur di Semester 1,1,0.9945,0.9977,Tinggi,0.0
1,1,1,9500,1,1,141.0,1,19,19,7,9,139.8,0,0,0,1,0,1,19,0,0,8,8,7,14.4,0,0,8,8,7,14.4,0,12.7,3.7,-1.7,Graduate,0.875,0.875,>80%,>80%,Lunas,Nursing,Lunas,Pagi,Perempuan,Ya,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0104,0.002,Rendah,0.0
2,7,1,8014,0,3,130.0,1,19,38,3,7,130.0,0,0,0,1,0,0,32,0,8,14,18,13,12.846153846153848,0,7,11,19,10,12.8,0,10.8,1.4,1.74,Graduate,0.9286,0.9091,>80%,>80%,Lunas,Social Service (malam),Lunas,Malam,Perempuan,Tidak,Tidak,Menikah,31-40 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0211,0.0365,Rendah,0.0
1,39,1,8014,0,39,110.0,1,19,37,9,8,127.5,0,0,1,0,0,0,26,0,0,6,13,4,12.0,0,0,6,7,5,13.2,0,16.2,0.3,-0.92,Dropout,0.6667,0.8333,50-80%,>80%,Menunggak,Social Service (malam),Menunggak,Malam,Perempuan,Tidak,Ya,Belum Menikah,26-30 th,Sem1 50-80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,1,0.9916,0.9903,Tinggi,0.0
2,39,1,9147,1,12,133.1,1,37,37,9,9,120.0,0,0,0,1,0,0,25,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0.0,0%,0%,Lunas,Management,Lunas,Pagi,Perempuan,Tidak,Tidak,Menikah,21-25 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.996,0.9987,Tinggi,0.0
2,43,2,9853,1,1,130.0,1,38,31,4,1,124.2,0,0,0,1,0,0,31,0,3,7,8,6,13.666666666666666,0,1,6,8,5,13.5,0,9.4,-0.8,-3.12,Dropout,0.8571,0.8333,>80%,>80%,Lunas,Basic Education,Lunas,Pagi,Perempuan,Tidak,Tidak,Menikah,31-40 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,1,0.873,0.9168,Tinggi,0.0
1,17,1,9238,1,1,120.0,1,37,1,9,5,113.4,1,0,0,1,0,1,20,0,0,6,10,5,11.857142857142858,0,0,6,8,6,11.666666666666666,0,12.7,3.7,-1.7,Graduate,0.8333,1.0,>80%,>80%,Lunas,Social Service,Lunas,Pagi,Perempuan,Ya,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.058,0.0065,Rendah,0.0
1,1,4,9238,1,1,133.1,1,1,37,8,9,118.0,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0.0,0.0,0%,0%,Lunas,Social Service,Lunas,Pagi,Perempuan,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9866,0.9968,Tinggi,0.0
1,17,1,171,1,1,145.0,1,37,19,5,9,130.0,1,0,0,1,0,0,23,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,0.0,0%,0%,Lunas,Animation & Multimedia,Lunas,Pagi,Perempuan,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9332,0.9606,Tinggi,0.0
1,1,1,9238,1,1,131.0,1,37,1,9,9,135.9,1,0,0,1,0,0,18,0,0,6,8,5,13.2,0,0,6,6,6,11.333333333333334,0,9.4,-0.8,-3.12,Graduate,0.8333,1.0,>80%,>80%,Lunas,Social Service,Lunas,Pagi,Perempuan,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.0448,0.0193,Rendah,0.0
1,1,2,9238,1,1,147.0,1,19,38,9,8,135.8,1,0,0,1,0,1,19,0,0,6,8,6,12.714285714285714,0,0,6,12,5,11.0,0,13.9,-0.3,0.79,Dropout,1.0,0.8333,>80%,>80%,Lunas,Social Service,Lunas,Pagi,Perempuan,Ya,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Memburuk,Tidak,3. Lolos Dua Semester,1,0.3443,0.8052,Tinggi,0.0
1,1,1,9254,1,1,138.0,1,38,19,9,10,133.1,0,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,15.5,2.8,-4.06,Graduate,1.0,1.0,>80%,>80%,Lunas,Tourism,Lunas,Pagi,Perempuan,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0453,0.0036,Rendah,0.0
1,1,1,9147,1,1,123.0,1,1,1,4,6,118.8,1,0,0,1,0,0,21,0,0,5,9,3,10.666666666666666,0,0,5,13,2,12.5,0,7.6,2.6,0.32,Enrolled,0.6,0.4,50-80%,1-50%,Lunas,Management,Lunas,Pagi,Perempuan,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 50-80% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,0,0.4367,0.9905,Tinggi,29715000.0
1,1,2,9773,1,1,129.0,1,37,37,9,7,117.1,1,0,0,1,0,0,20,0,0,6,12,1,17.0,0,0,6,12,1,17.0,0,9.4,-0.8,-3.12,Enrolled,0.1667,0.1667,1-50%,1-50%,Lunas,Journalism & Comm,Lunas,Pagi,Perempuan,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 1-50% -> Sem2 1-50%,Stabil,Tidak,1. Gugur di Semester 1,0,0.9857,0.9913,Tinggi,29739000.0
